id,name,institution_name,course_url,Notes,course_url_via_web_search,matched_score,matched_status,is_processed,web_search_status,institution_id,website,program_link,mongodb_id,batch_id
060969db-d16c-4a0f-9a11-76b128268df7,Project Management,(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
0b571413-e284-46bc-a43f-90f78065bdd0,Graduate Certificate in Project Management,(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
0e1fe8ba-84f4-42ba-8849-714598808f03,International Business Management,(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
1909f584-87b9-4535-afd7-cb17c85a6acb,Supply Chain Management - Global Logistics Graduate Certificate,(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
3f3ec20b-11b5-4071-9a55-67d6f03ab0bc,Diploma of Business,(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
41c2dd0b-19c2-4a4a-8afb-4f0a212989c8,Post Graduate Certificate Digital Marketing,(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
4b96e152-6e76-47a1-afbf-ecb826f7f053,Diploma in Environmental Technician (Optional Co-op),(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
4cb7e430-cf53-422b-8178-29d7e9f74b5d,Graduate Certificate in Global Business Management,(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
52094e99-db2b-47e7-9276-925789067ab5,Global Business Management (GBT),(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
56ada433-af0d-482b-914c-33194f4c1200,Diploma in Social Service Worker,(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
57f9f44c-f874-4084-87ec-8d0bd7f272bb,Digital Finance (DFI),(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
6d712a06-f234-4017-a93f-5da145040d86,Biotechnology - Advanced,(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
7c33ee13-1caa-437f-8550-ba90515efb45,Diploma in Early Childhood Education,(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
84a0a084-2157-404c-9259-47b998d02b48,Digital Finance (DFI),(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
89a6bfbd-1bc8-45a5-9080-f3e8bb822760,Supply Chain Management â€“ Global Logistics (SCL),(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
8c941466-5f87-4d7b-bee5-aa4e92115407,"Graduate Certificate in Health, Safety and Environmental Compliance (Optional Co-op)",(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
9e30979e-381b-4207-9966-6ccb69772e02,Diploma- Business (GBE),(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
b66d9ad7-4eee-4238-9ca3-1dac98c4b9fe,Environmental Project Management - Canadian Context (PEG),(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
bb26a9ef-5f13-48b0-a403-267c6efd3354,Post Graduate in Environmental Land Management - Canadian Context (ELM),(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
c1bd24bf-d8c1-43ae-9ca3-e04147cb9937,Graduate Certificate - Wireless Information Networking (WIN),(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
c7c81a34-1cc4-403e-ac1a-553bd6dc34f3,Advanced Water Systems Operations & Management,(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
c94b4667-9d92-49c0-b10b-9fcadf7bc81d,Diploma in Business,(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
dcf25ad3-8241-4f63-80d1-09556f8cc6ae,Graduate Certificate in Sustainable Agriculture Co-op,(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
f0112a23-b221-49c8-9fe9-116caefbb622,Diploma in Pharmacy Technician,(Inactive) Fleming College Toronto,,,,,unmatched,TRUE,,1a97035b-119c-4fec-b319-e3629aff9465,https://www.flemingcollegetoronto.ca,,,batch_3
cbf2d999-430d-43bd-967e-e1de481c0b43,Bachelor of Science (Honours) (Food and Agribusiness),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-science-advanced.html,,,59.5,low_confidence,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
b1f7f749-ab43-443a-a728-522ef9ae13ce,Bachelor of Advanced Studies (Honours) (Food and Agribusiness),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-arts-and-bachelor-of-advanced-studies.html,,,59.6,low_confidence,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
b1689246-3950-457d-a63a-f4dd052a0e74,Doctor of Clinical Dentistry (Periodontics),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/doctor-of-clinical-dentistry-endodontics.html,,,65.1,low_confidence,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
e69a6f1f-8584-4eae-a532-ca7b23ce7963,Doctor of Clinical Dentistry (Orthodontics),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/doctor-of-clinical-dentistry-endodontics.html,,,65.1,low_confidence,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
dea53b38-e419-4583-bcd4-6cf0bfc1c730,Doctor of Clinical Dentistry (Endodontics),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/doctor-of-clinical-dentistry-endodontics.html,,,65.9,low_confidence,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
ccd83063-8beb-4f50-af5b-9cf70d7d93e2,Bachelor of Wildlife Conservation (Taronga) (Honours),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-wildlife-conservation-taronga.html,,,68,low_confidence,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
c32b062b-f8e1-4e03-ba70-bc3a272bc8c6,Doctor of Clinical Dentistry (Paediatric Dentristry),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/doctor-of-clinical-dentistry-paediatric-dentistry.html,,,73.1,low_confidence,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
501b8900-daa8-45e2-addb-95fc96ffbbf2,Bachelor of Wildlife Conservation (Taronga),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-wildlife-conservation-taronga.html,,,75.9,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
2de135c5-a034-4e09-a86c-8d1c40a7fb0a,Bachelor of Languages (Honours),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-languages.html,,,76.4,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
37ce4a3b-994f-4ebf-9031-6b2a98f56ba2,Master of Education (Special and Inclusive Education),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/master-of-education-special-and-inclusive-education1.html,,,79.6,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
55db26be-cb5f-41dc-980e-2df492f6af8d,Doctor of Clinical Dentistry (Special Needs Dentistry),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/doctor-of-clinical-dentistry-special-needs-dentistry0.html,,,80,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
b7badd62-e5ba-4f45-952f-5edbddeaea69,Doctor of Clinical Dentistry (Oral Surgery),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/doctor-of-clinical-dentistry-oral-surgery.html,,,82.8,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
30d878b5-d538-47ae-a62e-c196af964dfa,Doctor of Clinical Dentistry (Oral Medicine),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/doctor-of-clinical-dentistry-oral-medicine.html,,,83.1,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
a3192a12-5951-4805-9348-ac513236c252,Bachelor of International Studies (Honours),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-international-studies.html,,,83.5,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
7fe0ab63-e4e4-4b08-b506-af9d06a10a3f,Bachelor of Mathematical Sciences (Honours),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-mathematical-sciences.html,,,83.5,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
5630ecb7-6058-44e8-a5c2-13b4268af050,Bachelor of Media and Communications (Honours),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-media-and-communications.html,,,84.7,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
7face764-49d6-4fb0-8d82-8dd4e3154f8b,Graduate Diploma in Educational Studies (Special and Inclusive Education),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/graduate-diploma-in-educational-studies-special-and-inclusive-education1.html,,,85.1,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
58485b3b-d2af-49f8-bc98-97c85cd5ff61,"Bachelor of Politics, Philosophy, and Economics (Honours)",(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-politics-philosophy-and-economics.html,,,85.7,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
86445e70-abc7-47d7-8432-9b6a8e7da1f9,Graduate Certificate in Educational Studies (Special and Inclusive Education),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/graduate-certificate-in-educational-studies-special-and-inclusive-education1.html,,,85.9,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
4d8840b7-1173-4fff-965f-1c449dcbb789,Bachelor of Animal and Veterinary Bioscience (Honours),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-animal-and-veterinary-bioscience.html,,,87.1,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
4f1fc4dd-cca9-41b2-9f62-a249c5db7b22,Master of Pharmacy,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/master-of-pharmacy0.html,,,90,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
5e02c660-5750-49a3-8819-96993574fcaa,Master of Education,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/master-of-education0.html,,,90.5,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
19ad7d31-7fb0-4305-a1a5-5003e4560ed7,Master of Nursing,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/master-of-nursing.html,,,91.9,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
5c6b0e8e-b6da-4395-8318-c6973a8e9096,Master of Nursing,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/master-of-nursing.html,,,91.9,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,https://www.sydney.edu.au/courses/courses/pc/master-of-nursing-graduate-entry.html,,batch_2
20746c83-979a-46ae-b81e-a4756219e489,Bachelor of Nursing (Advanced Studies),(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-nursing-advanced-studies0.html,,,92.3,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
27cb84c2-7b1c-4b27-bc93-f9d5de0b13a7,Bachelor of Languages,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-languages.html,,,93.3,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
38f6a20e-ec9a-4079-a2e1-c5a0f9465ce6,Doctor of Physiotherapy,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/doctor-of-physiotherapy.html,,,93.9,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
619860b1-7ef7-41c3-9b58-79b8c0bfe241,Bachelor of Arts and Master of Nursing,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-arts-and-master-of-nursing0.html,,,94.6,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
0b9effa7-5144-41ee-b6ac-8609a3ee047f,"Bachelor of Politics, Philosophy, and Economics",(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-politics-philosophy-and-economics.html,,,94.7,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
e3f996d4-59c5-4f66-b143-1977ed4f9ff8,Bachelor of Science and Master of Nursing,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-science-and-master-of-nursing0.html,,,95,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
405526d6-219b-4347-86b7-e3c416e44be2,Graduate Diploma in Educational Studies,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/graduate-diploma-in-educational-studies0.html,,,95.1,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
54f29a8d-0dfc-4e25-b403-0e2e046a6c77,Graduate Certificate in Educational Studies,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/graduate-certificate-in-educational-studies0.html,,,95.6,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
9feaf72d-b561-4b9c-b1f9-044683a72d7c,Bachelor of International Studies,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-international-studies.html,,,95.7,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
8ebabbc5-36fa-4871-bcca-ef934b671a09,Bachelor of Mathematical Sciences,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-mathematical-sciences.html,,,95.7,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
208542b9-95bf-4d67-82bb-811dd6d262a9,Bachelor of Biomedicine and Health,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-biomedicine-and-health.html,,,95.8,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
7342b7da-7610-49f2-ba04-17e4a39d58d2,Bachelor of Media and Communications,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-media-and-communications.html,,,96,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
4d32e0c1-2410-41e6-9ee4-46c635c10edd,Bachelor of Arts and Doctor of Medicine,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-arts-and-doctor-of-medicine.html,,,96.3,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
d8eb87f8-a227-425e-8a33-6c7d4e7a5958,Bachelor of Science and Bachelor of Arts,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-science-and-bachelor-of-arts.html,,,96.4,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
8594572f-87d7-4b49-b5f5-e182a5d9d616,Bachelor of Commerce and Bachelor of Arts,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-commerce-and-bachelor-of-arts.html,,,96.5,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
1a08018e-1569-467d-ba85-02ce643cc6f9,Bachelor of Economics and Bachelor of Arts,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-economics-and-bachelor-of-arts.html,,,96.6,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
30af6ec7-5180-49bf-8f52-74188e62ef28,Bachelor of Animal and Veterinary Bioscience,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-animal-and-veterinary-bioscience.html,,,96.7,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
d710e93c-f9b8-4b56-905a-a74c27885db1,Bachelor of Commerce and Bachelor of Science,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/uc/bachelor-of-commerce-and-bachelor-of-science.html,,,96.7,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
bfb4dc46-eb5a-4fc4-92f4-b420ade99ec5,Master of Building Performance and Sustainable Design,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/master-of-building-performance-and-sustainable-design.html,,,97.2,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
0de1cb3e-6c40-41a9-8eeb-4e0ccb563bb0,Master of Teaching English to Speakers of Other Languages,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/master-of-teaching-english-to-speakers-of-other-languages.html,,,97.4,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
f204babb-efe5-48a3-9e44-6e60620c2155,Graduate Diploma in Building Performance and Sustainable Design,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/graduate-diploma-in-building-performance-and-sustainable-design.html,,,97.7,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
c500a03b-31f4-4e04-b993-55c7de737b60,Graduate Certificate in Building Performance and Sustainable Design,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/graduate-certificate-in-building-performance-and-sustainable-design.html,,,97.8,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
a8c593d4-ee6b-43fd-840a-e38c58a83ac2,Graduate Diploma in Teaching English to Speakers of Other Languages,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/graduate-diploma-in-teaching-english-to-speakers-of-other-languages.html,,,97.8,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
9c13a767-1092-434c-ae0e-21fbb3efb8ae,Graduate Certificate in Teaching English to Speakers of Other Languages,(Inactive) University of Sydney - UOS,https://www.sydney.edu.au/courses/courses/pc/graduate-certificate-in-teaching-english-to-speakers-of-other-languages.html,,,97.9,matched,TRUE,,f17ad305-790a-47a0-9757-7a0babe2b510,https://www.sydney.edu.au,,,batch_2
7c90416d-ee52-418f-b1b0-a953aca50b84,Diploma of Hospitality Management,360 Training Academy Pty Ltd,https://360rto.com.au/product/bsb60915-advanced-diploma-of-management-human-resources-learning-resources/,,,53.1,low_confidence,TRUE,,abf49dab-c54e-420a-8a95-15ba06f5ede7,https://360rto.com.au,,,batch_2
2812b196-3c2c-4e78-a600-2f2771e9f1c0,Primary Years 1-6,A B Paterson College Limited,,,,,unmatched,TRUE,,5f702f6b-944c-40dd-bfd8-c6eb55d93109,https://www.abpat.qld.edu.au,,,batch_2
48e33566-e1ab-425c-8372-9dc8b464e066,Secondary Senior Yrs 11-12 Boys & Girls,A B Paterson College Limited,,,,,unmatched,TRUE,,5f702f6b-944c-40dd-bfd8-c6eb55d93109,https://www.abpat.qld.edu.au,,,batch_2
65c587e9-9f42-4a50-85e7-3df52be51ffe,Secondary Junior 7-10,A B Paterson College Limited,,,,,unmatched,TRUE,,5f702f6b-944c-40dd-bfd8-c6eb55d93109,https://www.abpat.qld.edu.au,,,batch_2
3ab8bb2c-c76c-42fd-ad8e-f3344995d468,ELICOS General English,A GRADE EDUCATION AND TRAINING PTY LIMITED,,,,37,unmatched,TRUE,,78f2ea76-e0dd-4cc5-836c-e33494863129,http://agradetraining.nsw.edu.au,,,batch_2
ccca93ed-885f-4883-9fa9-d9fbaad81012,Certificate IV in Ageing Support,A GRADE EDUCATION AND TRAINING PTY LIMITED,http://agradetraining.nsw.edu.au/certificate_3_in_individual_support.php,,,77.6,matched,TRUE,,78f2ea76-e0dd-4cc5-836c-e33494863129,http://agradetraining.nsw.edu.au,,,batch_2
46b420e2-8d87-41e8-a475-252f881ab853,Certificate III in Individual Support,A GRADE EDUCATION AND TRAINING PTY LIMITED,http://agradetraining.nsw.edu.au/certificate_3_in_individual_support.php,,,91.7,matched,TRUE,,78f2ea76-e0dd-4cc5-836c-e33494863129,http://agradetraining.nsw.edu.au,,,batch_2
ee2923f9-7529-4a03-aebc-e90604de1928,Certificate III in Individual Support,A GRADE EDUCATION AND TRAINING PTY LIMITED,http://agradetraining.nsw.edu.au/certificate_3_in_individual_support.php,,,91.7,matched,TRUE,,78f2ea76-e0dd-4cc5-836c-e33494863129,http://agradetraining.nsw.edu.au,,,batch_2
e4c680f8-fcd9-4e03-b835-6ce4176bad87,Certificate III in Early Childhood Education and Care,A GRADE EDUCATION AND TRAINING PTY LIMITED,http://agradetraining.nsw.edu.au/certificate_3_in_early_childhood_education_and_care.php,,<,94.2,matched,TRUE,,78f2ea76-e0dd-4cc5-836c-e33494863129,http://agradetraining.nsw.edu.au,,,batch_2
2a57b981-b4cb-401c-b548-4cc854786090,Diploma of Early Childhood Education and Care,A GRADE EDUCATION AND TRAINING PTY LIMITED,https://agradetraining.nsw.edu.au/diploma_of_early_childhood_education_and_care.php,,,100,matched,TRUE,,78f2ea76-e0dd-4cc5-836c-e33494863129,http://agradetraining.nsw.edu.au,,,batch_2
759d68fb-1a27-476f-806e-7bfb2548242f,Diploma of Aviation (Instrument Rating),A.M.T. Helicopters Pty Ltd,https://airwork.com.au/become-a-pilot/multi-engine-instrument-rating/,,,57.1,low_confidence,TRUE,,f4ec1350-6df7-4f98-ba71-9002d5941cf7,https://www.airwork.com.au,,,batch_4
f4699276-2b6f-4912-8a83-6feeb0a6276b,Diploma of Aviation (Commercial Pilot Licence - Aeroplane),A.M.T. Helicopters Pty Ltd,https://airwork.com.au/become-a-pilot/commercial-aeroplane-licence/,,,61.4,low_confidence,TRUE,,f4ec1350-6df7-4f98-ba71-9002d5941cf7,https://www.airwork.com.au,,,batch_4
091f5f56-dc4e-49f9-92ad-ed627ad3c409,Diploma of Aviation (Commercial Pilot Licence - Helicopter),A.M.T. Helicopters Pty Ltd,https://airwork.com.au/become-a-pilot/airwork-aviation-helicopter-pilot-license/,,,69.6,low_confidence,TRUE,,f4ec1350-6df7-4f98-ba71-9002d5941cf7,https://www.airwork.com.au,,,batch_4
91cfe204-1349-4877-b6e4-f7f3f62c7965,Architect - 232111,AACA,,,,44.4,unmatched,TRUE,,935ee3e4-238b-4191-85b1-4688cad8686a,https://www.aaca.org.au,,,batch_4
27e21033-8d2e-4d50-a79a-2748ed13b328,Social Worker - 272511,AASW,,,,,unmatched,TRUE,,3d5c0cc1-1929-48db-b95c-ca864080b001,https://www.aasw.asn.au,,,batch_4
03e0e07d-6bb7-424b-a490-262c1f6152e6,Advanced Diploma of Civil Construction Design,Abbey College Australia - ACA,https://abbeycollege.edu.au/advanced-diploma-of-civil-construction-design/,,,,unmatched,TRUE,,f09b4be2-16f5-45af-8a56-e92de1ac904e,https://abbeycollege.edu.au/,https://abbeycollege.edu.au/advanced-diploma-of-civil-construction-design,,batch_6
0e57b329-9f18-4f41-976d-c88dd2b6f8f7,General English,Abbey College Australia - ACA,,,,,unmatched,TRUE,,f09b4be2-16f5-45af-8a56-e92de1ac904e,https://abbeycollege.edu.au/,,,batch_6
28c34ac0-bf36-4d48-a7ef-345c172783b9,IELTS Preparation,Abbey College Australia - ACA,,,,,unmatched,TRUE,,f09b4be2-16f5-45af-8a56-e92de1ac904e,https://abbeycollege.edu.au/,,,batch_6
2a0b421c-5155-4d50-b579-d66f9c9b01fa,Diploma of Project Management,Abbey College Australia - ACA,,,,,unmatched,TRUE,,f09b4be2-16f5-45af-8a56-e92de1ac904e,https://abbeycollege.edu.au/,,,batch_6
2ffd3fd0-faf4-4fb7-b231-f3a91da42ec9,Diploma of Community Services,Abbey College Australia - ACA,,,,,unmatched,TRUE,,f09b4be2-16f5-45af-8a56-e92de1ac904e,https://abbeycollege.edu.au/,,,batch_6
